	ActionName	ParentTaskId	TaskId	TaskCode	IsCreatedTask	Name	StartDateTime	FinishDateTime	*LCPL Text Generic UDF 01	*LCPL Text Generic UDF 12	~ SRA MaxDuration	~ SRA MinDuration	~SRA MaxDuration	~SRA MinDuration	~SRA Wet Weather	Comment	Comments	LPS-END-Postion	LPS-SHAPE-Code	LPS-START-Position	MSP Activity ID	Production	Quantity	Responsible	Stage	TC - Finish CH	TC - Shape Code	TC - Start CH	Text8	Turbo Chart - Shape Code	Unit of Measure	V1982 - APAM_Family	V1982 - APAM_Level	V1982 - APAM_Location	V1982 - APAM_Workset	V1982 - Car Parks	V1982 - Level	V1982 - Plant	V1982 - PROGRAM	V1982 Phase	V1982x Sub-Discipline (not used)	V1982x Work Area (not used)	VBU Production	VBU Production Measure	VBU Quantity	VBU Quantity Measure	zText_01
	None	3560571	16413472	CON.SP1.4281	False	L3DO - Drill and Epoxy Canopy Base Plate Bolts into Slab	12/02/2025 8:00 AM	13/02/2025 4:00 PM			11	9			V1962 - 5d PH						1895												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560571	16413473	CON.SP1.4284	False	L3DO - Form Edges of Raised Pavement & Install Reinforcement	14/02/2025 8:00 AM	18/02/2025 4:00 PM			11	9			V1962 - 5d PH						1896												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-03
	None	3560571	16413474	CON.SP1.4287	False	L3DO - Install Cast in Services Pipe, Pit and Conduit	14/02/2025 8:00 AM	15/02/2025 4:00 PM			11	9			V1962 - 5d PH						1897												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560571	16413475	CON.SP1.4290	False	L3DO - Install Canopy Columns	14/02/2025 8:00 AM	15/02/2025 4:00 PM			11	9			V1962 - 5d PH						1898												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								
	None	3560571	16413476	CON.SP1.4293	False	L3DO - Install Temporary Propping to the Underside of Slab Band Beams  (on level 2) (ALAP)	15/02/2025 8:00 AM	18/02/2025 4:00 PM			11	9			V1962 - 5d PH						1899												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560571	16413477	CON.SP1.4296	False	L3DO - Pour Raised Pavements and Pedestrian crossings	19/02/2025 8:00 AM	20/02/2025 4:00 PM			11	9			V1962 - 5d PH						1900												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560571	16413478	CON.SP1.4299	False	L3DO - Cure Raised Pavement (20MP Required to Remove Temporary Propping)	21/02/2025 8:00 AM	26/02/2025 4:00 PM			11	9			V1962 - 5d PH						1901																		Main Program								
	None	3560571	16413506	CON.SP1.4302	False	L3DO - Remove Temporary Propping to the Underside of Slab Band Beams  (on level 2)	27/02/2025 8:00 AM	28/02/2025 4:00 PM			11	9			V1962 - 5d PH						1869												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560374	3560572		False	L3 Slab Strengthening - Stage 2	1/03/2025 8:00 AM	14/04/2025 4:00 PM																																							
	None	3560572	3560713		False	Level 3 Underside CFRP  (working on level 2)	1/03/2025 8:00 AM	14/04/2025 4:00 PM																																							
	None	3560713	16414504	CON.SP1.4305	False	L3SS - Erect Hoarding & Car Park Diversions (Level 2)	1/03/2025 8:00 AM	5/03/2025 4:00 PM			11	9			V1962 - 5d PH						1905												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560713	16414506	CON.SP1.4308	False	L3SS - Remove/ Relocate Services Clashing with Strengthening Works	6/03/2025 8:00 AM	14/03/2025 4:00 PM			11	9			V1962 - 5d PH						1906												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560713	16414505	CON.SP1.4311	False	L3SS - Surface Preparation & CFRP Installation	15/03/2025 8:00 AM	3/04/2025 4:00 PM			11	9			V1962 - 5d PH						1846												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560713	16414508	CON.SP1.4314	False	L3SS - Apply Paint Finishes Over CFRP	4/04/2025 8:00 AM	8/04/2025 4:00 PM			11	9			V1962 - 5d PH						1907												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								
	None	3560713	16414507	CON.SP1.4317	False	L3SS - Reinstate Services after Strengthening is Complete	9/04/2025 8:00 AM	14/04/2025 4:00 PM			11	9			V1962 - 5d PH						1875												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560572	3560714		False	Level 3 Topside CFRP  (working on level 3)	1/03/2025 8:00 AM	31/03/2025 4:00 PM																																							
	None	3560714	16414509	CON.SP1.4320	False	L3SST - Erect Hoarding & Car Park Diversions (Level 3)	1/03/2025 8:00 AM	4/03/2025 4:00 PM			11	9			V1962 - 5d PH						1909												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560714	16414510	CON.SP1.4323	False	L3SST - Surface Preparation & CFRP Installation	5/03/2025 8:00 AM	31/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1910												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560572	3560715		False	Level 3 Raised Pavement Pour  (working on levels 2 & 3)	5/03/2025 8:00 AM	14/04/2025 4:00 PM																																							
	None	3560715	16414511	CON.SP1.4326	False	L3DO - Scan and Map Location of PT Tendons in Existing Slab	5/03/2025 8:00 AM	12/03/2025 4:00 PM			11	9			V1962 - 5d PH						1912																		Main Program								
	None	3560715	16414512	CON.SP1.4329	False	L3DO - Scabble Surface of Existing Deck for Raised Pavement Areas	13/03/2025 8:00 AM	18/03/2025 4:00 PM			11	9			V1962 - 5d PH						1913												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560715	16414513	CON.SP1.4332	False	L3DO - Drill and Epoxy L Shape Starter Bars into Slab	19/03/2025 8:00 AM	29/03/2025 4:00 PM			11	9			V1962 - 5d PH						1914												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560715	16414514	CON.SP1.4335	False	L3DO - Drill and Epoxy Canopy Base Plate Bolts into Slab	31/03/2025 8:00 AM	1/04/2025 4:00 PM			11	9			V1962 - 5d PH						1915												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560715	16414515	CON.SP1.4338	False	L3DO - Form Edges of Raised Pavement & Install Reinforcement	2/04/2025 8:00 AM	5/04/2025 4:00 PM			11	9			V1962 - 5d PH						1916												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-03
	None	3560715	16414516	CON.SP1.4341	False	L3DO - Install Cast in Services Pipe, Pit and Conduit	2/04/2025 8:00 AM	3/04/2025 4:00 PM			11	9			V1962 - 5d PH						1917												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560715	16414517	CON.SP1.4344	False	L3DO - Install Canopy Columns	2/04/2025 8:00 AM	3/04/2025 4:00 PM			11	9			V1962 - 5d PH						1918												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								
	None	3560715	16414518	CON.SP1.4347	False	L3DO - Install Temporary Propping to the Underside of Slab Band Beams  (on level 2) (ALAP)	3/04/2025 8:00 AM	5/04/2025 4:00 PM			11	9			V1962 - 5d PH						1919												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560715	16414519	CON.SP1.4350	False	L3DO - Pour Raised Pavements and Pedestrian Crossings	7/04/2025 8:00 AM	8/04/2025 4:00 PM			11	9			V1962 - 5d PH						1920												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560715	16414520	CON.SP1.4353	False	L3DO - Cure Raised Pavement (20MPA Required to Remove Temporary Propping)	9/04/2025 8:00 AM	11/04/2025 4:00 PM			11	9			V1962 - 5d PH						1921																		Main Program								
	None	3560715	16414521	CON.SP1.4356	False	L3DO - Remove Temporary Propping to the Underside of Slab Band Beams  (on level 2)	12/04/2025 8:00 AM	14/04/2025 4:00 PM			11	9			V1962 - 5d PH						1874												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560374	3560573		False	L3 Slab Strengthening - Stage 3	15/04/2025 8:00 AM	6/06/2025 4:00 PM																																							
	None	3560573	3560716		False	Level 3 Underside CFRP  (working on level 2)	15/04/2025 8:00 AM	5/06/2025 4:00 PM																																							
	None	3560716	16414522	CON.SP1.4359	False	L3SS - Erect Hoarding & Car Park Diversions (Level 2)	15/04/2025 8:00 AM	17/04/2025 4:00 PM			11	9			V1962 - 5d PH						1925												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560716	16414524	CON.SP1.4362	False	L3SS - Remove/ Relocate Services Clashing with Strengthening Works	28/04/2025 8:00 AM	2/05/2025 4:00 PM			11	9			V1962 - 5d PH						1926												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560716	16414523	CON.SP1.4365	False	L3SS - Surface Preparation & CFRP Installation	6/05/2025 8:00 AM	24/05/2025 4:00 PM			11	9			V1962 - 5d PH						1852												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560716	16414526	CON.SP1.4368	False	L3SS - Apply Paint Finishes Over CFRP	26/05/2025 8:00 AM	29/05/2025 4:00 PM			11	9			V1962 - 5d PH						1927												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								
	None	3560716	16414525	CON.SP1.4371	False	L3SS - Reinstate Services after Strengthening is Complete	30/05/2025 8:00 AM	5/06/2025 4:00 PM			11	9			V1962 - 5d PH						1878												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560573	3560717		False	Level 3 Topside CFRP  (working on level 3)	15/04/2025 8:00 AM	22/05/2025 4:00 PM																																							
	None	3560717	16414527	CON.SP1.4374	False	L3SST - Erect Hoarding & Car Park Diversions (Level 3)	15/04/2025 8:00 AM	17/04/2025 4:00 PM			11	9			V1962 - 5d PH						1929												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560717	16414528	CON.SP1.4377	False	L3SST - Surface Preparation & CFRP Installation	28/04/2025 8:00 AM	22/05/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1930												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560573	3560718		False	Level 3 Raised Pavement Pour  (working on levels 2 &3)	28/04/2025 8:00 AM	6/06/2025 4:00 PM																																							
	None	3560718	16414529	CON.SP1.4380	False	L3DO - Scan and Map Location of PT Tendons in Existing Slab	28/04/2025 8:00 AM	1/05/2025 4:00 PM			11	9			V1962 - 5d PH						1932																		Main Program								
	None	3560718	16414530	CON.SP1.4383	False	L3DO - Scabble Surface of Existing Deck for Raised Pavement Areas	2/05/2025 8:00 AM	9/05/2025 4:00 PM			11	9			V1962 - 5d PH						1933												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560718	16414531	CON.SP1.4386	False	L3DO - Drill and Epoxy L Shape Starter Bars into Slab	10/05/2025 8:00 AM	21/05/2025 4:00 PM			11	9			V1962 - 5d PH						1934												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560718	16414532	CON.SP1.4389	False	L3DO - Drill and Epoxy Canopy Base Plate bolts into slab	22/05/2025 8:00 AM	23/05/2025 4:00 PM			11	9			V1962 - 5d PH						1935												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560718	16414533	CON.SP1.4392	False	L3DO - Form Edges of Raised Pavement & Install Reinforcement	24/05/2025 8:00 AM	28/05/2025 4:00 PM			11	9			V1962 - 5d PH						1936												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-03
	None	3560718	16414534	CON.SP1.4395	False	L3DO - Install Cast in Services Pipe, Pit and Conduit	24/05/2025 8:00 AM	26/05/2025 4:00 PM			11	9			V1962 - 5d PH						1937												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560718	16414535	CON.SP1.4398	False	L3DO - Install Canopy Columns	24/05/2025 8:00 AM	26/05/2025 4:00 PM			11	9			V1962 - 5d PH						1938												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								
	None	3560718	16414536	CON.SP1.4401	False	L3DO - Install Temporary Propping to the Underside of Slab Band Beams  (on level 2) (ALAP)	24/05/2025 8:00 AM	27/05/2025 4:00 PM			11	9			V1962 - 5d PH						1939												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560718	16414537	CON.SP1.4404	False	L3DO - Pour Raised Pavements and Pedestrian Crossings	29/05/2025 8:00 AM	30/05/2025 4:00 PM			11	9			V1962 - 5d PH						1940												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560718	16414538	CON.SP1.4407	False	L3DO - Cure Raised Pavement (20MPA Required to Remove Temporary Propping)	2/06/2025 8:00 AM	4/06/2025 4:00 PM			11	9			V1962 - 5d PH						1941																		Main Program								
	None	3560718	16414539	CON.SP1.4410	False	L3DO - Remove Temporary Propping to the Underside of Slab Band Beams  (on level 2)	5/06/2025 8:00 AM	6/06/2025 4:00 PM			11	9			V1962 - 5d PH						1879												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560374	3560574		False	L3 Slab Strengthening - Stage 4	7/06/2025 8:00 AM	25/07/2025 4:00 PM																																							
	None	3560574	3560719		False	Level 3 Underside CFRP  (working on level 2)	7/06/2025 8:00 AM	24/07/2025 4:00 PM																																							
	None	3560719	16414540	CON.SP1.4413	False	L3SS - Erect Hoarding & Car Park Diversions (Level 2)	7/06/2025 8:00 AM	10/06/2025 4:00 PM			11	9			V1962 - 5d PH						1945												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560719	16414542	CON.SP1.4416	False	L3SS - Remove/ Relocate Services Clashing with Strengthening Works	11/06/2025 8:00 AM	19/06/2025 4:00 PM			11	9			V1962 - 5d PH						1946												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560719	16414541	CON.SP1.4419	False	L3SS - Surface Preparation & CFRP Installation	20/06/2025 8:00 AM	11/07/2025 4:00 PM			11	9			V1962 - 5d PH						1822												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560719	16414544	CON.SP1.4422	False	L3SS - Apply Paint Finishes Over CFRP	12/07/2025 8:00 AM	16/07/2025 4:00 PM			11	9			V1962 - 5d PH						1947												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								
	None	3560719	16414543	CON.SP1.4425	False	L3SS - Reinstate Services after Strengthening is Complete	17/07/2025 8:00 AM	24/07/2025 4:00 PM			11	9			V1962 - 5d PH						1882												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								L3SS-01
	None	3560574	3560720		False	Level 3 Topside CFRP  (working on level 3)	7/06/2025 8:00 AM	9/07/2025 4:00 PM																																							
	None	3560720	16414545	CON.SP1.4428	False	L3SST - Erect Hoarding & Car Park Diversions (Level 3)	7/06/2025 8:00 AM	10/06/2025 4:00 PM			11	9			V1962 - 5d PH						1949												C1_001_L03.0 Level 3	L03 Drop Off	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560720	16414546	CON.SP1.4431	False	L3SST - Surface Preparation & CFRP Installation	11/06/2025 8:00 AM	9/07/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1950												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Structural_General				Main Program								L3SS-01
	None	3560574	3560721		False	Level 3 Raised Pavement Pour  (working on levels 2 &3)	11/06/2025 8:00 AM	25/07/2025 4:00 PM																																							
	None	3560721	16414547	CON.SP1.4434	False	L3DO - Scan and Map Location of PT Tendons in Existing Slab	11/06/2025 8:00 AM	18/06/2025 4:00 PM			11	9			V1962 - 5d PH						1952																		Main Program								
	None	3560721	16414548	CON.SP1.4437	False	L3DO - Scabble Surface of Existing Deck for Raised Pavement Areas	19/06/2025 8:00 AM	26/06/2025 4:00 PM			11	9			V1962 - 5d PH						1953												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560721	16414549	CON.SP1.4440	False	L3DO - Drill and Epoxy L Shape Starter Bars into Slab	27/06/2025 8:00 AM	8/07/2025 4:00 PM			11	9			V1962 - 5d PH						1954												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-02
	None	3560721	16414550	CON.SP1.4443	False	L3DO - Drill and Epoxy Canopy Base Plate bolts into slab	9/07/2025 8:00 AM	10/07/2025 4:00 PM			11	9			V1962 - 5d PH						1955												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560721	16414551	CON.SP1.4446	False	L3DO - Form Edges of Raised Pavement & Install Reinforcement	11/07/2025 8:00 AM	15/07/2025 4:00 PM			11	9			V1962 - 5d PH						1956												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								L3SS-03
	None	3560721	16414552	CON.SP1.4449	False	L3DO - Install Cast in Services Pipe, Pit and Conduit	11/07/2025 8:00 AM	12/07/2025 4:00 PM			11	9			V1962 - 5d PH						1957												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560721	16414553	CON.SP1.4452	False	L3DO - Install Canopy Columns	11/07/2025 8:00 AM	12/07/2025 4:00 PM			11	9			V1962 - 5d PH						1958												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								
	None	3560721	16414554	CON.SP1.4455	False	L3DO - Install Temporary Propping to the Underside of Slab Band Beams  (on level 2) (ALAP)	11/07/2025 8:00 AM	14/07/2025 4:00 PM			11	9			V1962 - 5d PH						1959												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560721	16414555	CON.SP1.4458	False	L3DO - Pour Raised Pavements and Pedestrian crossings	16/07/2025 8:00 AM	17/07/2025 4:00 PM			11	9			V1962 - 5d PH						1960												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560721	16414556	CON.SP1.4461	False	L3DO - Cure Raised Pavement (20MPA Required to Remove Temporary Propping)	18/07/2025 8:00 AM	23/07/2025 4:00 PM			11	9			V1962 - 5d PH						1961																		Main Program								
	None	3560721	16414557	CON.SP1.4464	False	L3DO - Remove Temporary Propping to the Underside of Slab Band Beams  (on level 2)	24/07/2025 8:00 AM	25/07/2025 4:00 PM			11	9			V1962 - 5d PH						1883												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Concrete_Insitu				Main Program								
	None	3560373	3560376		False	Level 3 Front -  Drop Off Carpark Configuration	21/02/2025 8:00 AM	15/10/2025 4:00 PM																																							
	None	3560376	3560497		False	Key Dates & Summary	21/02/2025 8:00 AM	15/10/2025 4:00 PM																																							
	None	3560497	16413296	CON.SP1.4500	False	L3DO - Level 3 Drop Off Configuration: Start	21/02/2025 8:00 AM	21/02/2025 8:00 AM			11	9			V1962 - 5d PH						987																		Main Program	Construction							
	None	3560497	16413298	CON.SP1.4502	False	(LOE) L3DO - Level 3 Drop Off Configuration: Overall Duration	21/02/2025 8:00 AM	15/10/2025 4:00 PM			11	9			V1962 - 5d PH						1971																		Main Program	Construction							
	None	3560497	16413297	CON.SP1.4504	False	L3DO - Level 3 Drop Off Configuration: Finish	12/09/2025 4:00 PM	12/09/2025 4:00 PM			11	9			V1962 - 5d PH						1964																		Main Program	Construction							
	None	3560497	16414258	CON.SP1.4506	False	L3DO - Level 3 Drop Off Configuration : Contractor Risk Allowance (15%)	16/09/2025 8:00 AM	15/10/2025 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 21 days				1972																		Main Program	Construction							
	None	3560497	16414257	CON.SP1.4508	False	L3DO - Level 3 Drop Off Configuration : Net Finish	15/10/2025 4:00 PM	15/10/2025 4:00 PM			11	9			V1962 - 5d PH						965																		Main Program	Construction							
	None	3560497	3560575		False	L3 Drop Off Carpark Configuration - Stage Summary	21/02/2025 8:00 AM	12/09/2025 4:00 PM																																							
	None	3560575	16413521	CON.SP1.4510	False	L3DO - Level 3 Drop Off Configuration - Stage 1: Start	21/02/2025 8:00 AM	21/02/2025 8:00 AM			11	9			V1962 - 5d PH						1976																		Main Program	Construction							
	None	3560575	16413520	CON.SP1.4513	False	L3DO - Level 3 Drop Off Configuration - Stage 1: Finish	8/04/2025 4:00 PM	8/04/2025 4:00 PM			11	9			V1962 - 5d PH						1967																		Main Program	Construction							
	None	3560575	16413523	CON.SP1.4516	False	L3DO - Level 3 Drop Off Configuration - Stage 2: Start	9/04/2025 8:00 AM	9/04/2025 8:00 AM			11	9			V1962 - 5d PH						1979																		Main Program	Construction							
	None	3560575	16413522	CON.SP1.4519	False	L3DO - Level 3 Drop Off Configuration - Stage 2: Finish	30/05/2025 4:00 PM	30/05/2025 4:00 PM			11	9			V1962 - 5d PH						1966																		Main Program	Construction							
	None	3560575	16413525	CON.SP1.4522	False	L3DO - Level 3 Drop Off Configuration - Stage 3: Start	2/06/2025 8:00 AM	2/06/2025 8:00 AM			11	9			V1962 - 5d PH						1982																		Main Program	Construction							
	None	3560575	16413524	CON.SP1.4525	False	L3DO - Level 3 Drop Off Configuration - Stage 3: Finish	17/07/2025 4:00 PM	17/07/2025 4:00 PM			11	9			V1962 - 5d PH						1970																		Main Program	Construction							
	None	3560575	16413527	CON.SP1.4528	False	L3DO - Level 3 Drop Off Configuration - Stage 4: Start	18/07/2025 8:00 AM	18/07/2025 8:00 AM			11	9			V1962 - 5d PH						1985																		Main Program	Construction							
	None	3560575	16414574	CON.SP1.4531	False	L3DO - Level 3 Drop Off Configuration - Commissioning: Start	4/09/2025 8:00 AM	4/09/2025 8:00 AM			11	9			V1962 - 5d PH						1988																		Main Program	Construction							
	None	3560575	16414573	CON.SP1.4534	False	L3DO - Level 3 Drop Off Configuration - Test & Commissioning: Finish	12/09/2025 4:00 PM	12/09/2025 4:00 PM			11	9			V1962 - 5d PH						1969																		Main Program	Construction							
	None	3560575	16413526	CON.SP1.4537	False	L3DO - Level 3 Drop Off Configuration - Stage 4: Finish	3/09/2025 4:00 PM	3/09/2025 4:00 PM			11	9			V1962 - 5d PH						1968																		Main Program	Construction							
	None	3560575	16414774	CON.SP1.6000	False	(LOE) L3DO - Level 3 Drop Off Configuration - Stage 1: Duration	21/02/2025 8:00 AM	8/04/2025 4:00 PM			11	9			V1962 - 5d PH						1974				S1														Main Program	Construction							
	None	3560575	16414775	CON.SP1.6010	False	(LOE) L3DO - Level 3 Drop Off Configuration - Stage 2: Duration	9/04/2025 8:00 AM	30/05/2025 4:00 PM			11	9			V1962 - 5d PH						1978				S2														Main Program	Construction							
	None	3560575	16414776	CON.SP1.6020	False	(LOE) L3DO - Level 3 Drop Off Configuration - Stage 3: Duration	2/06/2025 8:00 AM	17/07/2025 4:00 PM			11	9			V1962 - 5d PH						1981				S3														Main Program	Construction							
	None	3560575	16414777	CON.SP1.6030	False	(LOE) L3DO - Level 3 Drop Off Configuration - Stage 4: Duration	18/07/2025 8:00 AM	3/09/2025 4:00 PM			11	9			V1962 - 5d PH						1983				S4														Main Program	Construction							
	None	3560575	16414778	CON.SP1.6040	False	(LOE) L3DO - Level 3 Drop Off Configuration - Test & Commissioning: Duration	4/09/2025 8:00 AM	12/09/2025 4:00 PM			11	9			V1962 - 5d PH						1986																		Main Program	Construction							
	None	3560376	3560563		False	L3 Drop Off Carpark Configuration - Stage 1	21/02/2025 8:00 AM	8/04/2025 4:00 PM																																							
	None	3560563	16413507	CON.SP1.4540	False	L3DO - Install Precast Kerbs	21/02/2025 8:00 AM	27/02/2025 4:00 PM			11	9			V1962 - 5d PH						1990												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560563	16413508	CON.SP1.4543	False	L3DO - Install Planter Boxes	21/02/2025 8:00 AM	6/03/2025 4:00 PM			11	9			V1962 - 5d PH						1991												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560563	16413509	CON.SP1.4546	False	L3DO - Install Steel Canopies	28/02/2025 8:00 AM	14/03/2025 4:00 PM			11	9			V1962 - 5d PH						1992												C1_001_L03.0 Level 3	L03 Drop Off	APAM_ST_Steelwork				Main Program								L3DO-01
	None	3560563	16413510	CON.SP1.4549	False	L3DO - Install Floor Finishes (Concrete Pavers)	28/02/2025 8:00 AM	14/03/2025 4:00 PM			11	9			V1962 - 5d PH						1993												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								L3DO-03
	None	3560563	16413513	CON.SP1.4552	False	L3DO - Install Traffic Crash barriers	28/02/2025 8:00 AM	14/03/2025 4:00 PM			11	9			V1962 - 5d PH						1996												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Furniture				Main Program								
	None	3560563	16413511	CON.SP1.4555	False	L3DO - Install Directional Tactile's	15/03/2025 8:00 AM	17/03/2025 4:00 PM			11	9			V1962 - 5d PH						1994												C1_001_L03.0 Level 3	L03 Drop Off	APAM_CI_Pavements				Main Program								
	None	3560563	16413515	CON.SP1.4558	False	L3DO - Install Wayfinding Signs	15/03/2025 8:00 AM	17/03/2025 4:00 PM			11	9			V1962 - 5d PH						1998												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_Signage				Main Program								
	None	3560563	16413516	CON.SP1.4561	False	L3DO - Install Fire Hose Reel & Connections	15/03/2025 8:00 AM	19/03/2025 4:00 PM			11	9			V1962 - 5d PH						2000												C1_001_L03.0 Level 3	L03 Drop Off	APAM_FI_Wet_Equipment				Main Program								
	None	3560563	16413518	CON.SP1.4564	False	L3DO - Rough in Electrical & Communications Services	15/03/2025 8:00 AM	19/03/2025 4:00 PM			11	9			V1962 - 5d PH						2002												C1_001_L03.0 Level 3	L03 Drop Off	APAM_EL_Containment				Main Program								
	None	3560563	16413512	CON.SP1.4567	False	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	18/03/2025 8:00 AM	25/03/2025 4:00 PM			11	9			V1962 - 5d PH						1995												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
	None	3560563	16413517	CON.SP1.4570	False	L3DO - Install Smart Carte Trolley Pick Up	18/03/2025 8:00 AM	21/03/2025 4:00 PM			11	9			V1962 - 5d PH						2001												C1_001_L03.0 Level 3	L03 Drop Off	APAM_AR_FF&E				Main Program								
